Date,Sender,FileName,Department,Url
1/7/2026 14:38:17,ระบบเดิม (นำเข้า),5-2569 เรื่อง การย้ายข้าราชการครูและบุคลากรทางการศึกษา ตำแหน่งครู สังกัดกระทรวงศึกษาธิการ - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานบุคคล,https://drive.google.com/file/d/1tdHkYDAvU5khLwitst09A_rkmiAdajea/view?usp=drivesdk
1/7/2026 14:38:15,ระบบเดิม (นำเข้า),1-2569 เรื่อง ส่งตัวผู้ได้รับการคัดเลือกบุคคลเพื่อบรรจุและแต่งตั้ง ให้ดำรงตำแหน่งรองผู้อำนวยการสถานศึกษาสังกัดสำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน ปี พ.ศ. 2568 - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานบุคคล,https://drive.google.com/file/d/1WhuIa5byxtL_aVbP2k9RHdGcg0ac-o7Y/view?usp=drivesdk
1/7/2026 14:38:13,ระบบเดิม (นำเข้า),14-2569 เรื่อง ประกาศตำแหน่งว่างในสถานศึกษาสังกัดสำนักบริหารงานการศึกษาพิเศษ ตำแหน่งครู - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานบุคคล,https://drive.google.com/file/d/1qOxh3uky2wtQAEfGK6P_E6Bmw61Moj7S/view?usp=drivesdk
3/25/2026 16:38:05,ระบบเดิม (นำเข้า),259-2569 เรื่อง ประชาสัมพันธ์การอบรมเชิงปฏิบัติการพัฒนาการจัดการเรียนรู้ยุคใหม่ด้วยเทคโนโลยีดิจิทัล.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1JKynIS7KZaEZlKnZsqPmxdtqA2ZzO6Me/view?usp=drivesdk
3/25/2026 16:37:55,ระบบเดิม (นำเข้า),255-2569 เรื่อง ขอความอนุเคราะห์ประชาสัมพันธ์ประกาศการคัดเลือกรางวัลของคุรุสภา ประจำปี 2569.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1BstwB4L4RzBT9TyV3ULxe2OL5vbAx4Ec/view?usp=drivesdk
3/24/2026 15:10:41,ระบบเดิม (นำเข้า),200-2569 เรื่อง ส่งคำสั่ง (พ.ค.ก.).pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/19mYBx6IuRJlBHvfBWCXmjVzfSEz6dKk4/view?usp=drivesdk
3/24/2026 14:28:08,ระบบเดิม (นำเข้า),254-2569 เรื่อง คลังสือนวัตกรรมการศึกษาประจำปี 2569.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1z6Jn4HK7UrhXH9u4OjOAN9e2zwtmjCYD/view?usp=drivesdk
3/24/2026 14:28:07,ระบบเดิม (นำเข้า),246-2569 เรื่อง ขอเชิญเข้าร่วมกิจกรรมคลินิกวิชาการและการประชุมถอดบทเรียนการใช้หลักสูตรการศึกษาปฐมวัย.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1hpu_lJS_FE7M2p0az6OTPBpmrZxA0ip3/view?usp=drivesdk
3/19/2026 14:28:55,ระบบเดิม (นำเข้า),231-2569 เรื่อง ส่งตัวนักเรียนเข้ารับบริการทางการศึกษาพิเศษ.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1I6ira5a-0TixvZRumVRKFUCoSJA1R2xw/view?usp=drivesdk
3/18/2026 14:43:27,ระบบเดิม (นำเข้า),227-2569 เรื่อง ขอความอนุเคราะห์เสนอรายชื่อผู้รับผิดชอบด้านข้อมูลสารสนเทศทางการศึกษาของหน่วยงาน.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1EjdfKFF1krSv66sx-wS-mRufpQJfvLgp/view?usp=drivesdk
3/18/2026 14:43:25,ระบบเดิม (นำเข้า),225-2569 เรื่อง ขอเชิญหน่วยงานในสังกัดของท่านส่งบุคลากรเข้าร่วมประชุมวิชาการแลกเปลี่ยนเรียนรู้.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1rMquPu8et9mHhVLxBf2c5aoTsu0WT7ph/view?usp=drivesdk
3/17/2026 15:03:25,ระบบเดิม (นำเข้า),215-2569 เรื่อง ขอเชิญเข้าร่วมกิจกรรมเลี้ยงอาหารกลางวันเด็กนักเรียน ประจำปี ๒๕๖๙.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1SibTV734kpw9NFiuyF3-NLYA7bbPhrTc/view?usp=drivesdk
3/16/2026 14:57:56,ระบบเดิม (นำเข้า),219-2569 เรื่อง เชิญประชุมคณะกรรมการกำหนดและรับรองรายละเอียด คุณลักษณะเฉพาะครุภัณฑ์ (บัญชี ก.).pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/14W5NLQCaq59NtS07EhvzSN1mK2443Pre/view?usp=drivesdk
3/16/2026 14:57:55,ระบบเดิม (นำเข้า),223-2569 เรื่อง ขอความอนุเคราะห์คัดกรองนักเรียน.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1H30oRSSEXpf2_xasVxqJd22caJiPUwag/view?usp=drivesdk
3/6/2026 8:57:30,ระบบเดิม (นำเข้า),136-2569 เรื่อง ขอความอนุเคราะห์วิทยากร.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1JXGZHLF7YKQq_QLOKEMWl8ujlaZnLcUX/view?usp=drivesdk
3/5/2026 12:33:25,ระบบเดิม (นำเข้า),195-2569 เรื่อง ขอความอนุเคราะห์ตอบแบบสำรวจข้อมูลสภาพการจัดการหลักสูตรสถานศึกษาของศูนย์การศึกษาพิเศษ.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1jp8RNfz-mI7STjB2FjWnasauCTEB4ETi/view?usp=drivesdk
3/4/2026 15:55:42,ระบบเดิม (นำเข้า),148-2569 ขอส่งหนังสือแนวทางการดำเนินงาน ตามโครงการสนับสนุนค่าใช้จ่ายในการจัดการศึกษา.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1lOJmOnoHCzVWPrLxDFgybcLL0Y_4M35t/view?usp=drivesdk
2/26/2026 8:11:10,ระบบเดิม (นำเข้า),186-2569 เรื่อง ขอความอนุเคราะห์ตอบแบบสอบถามเพื่อการวิจัย.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1E2OwRDA5MD9R4mA1mt0OGpUloUJcvYmr/view?usp=drivesdk
2/23/2026 10:18:45,ระบบเดิม (นำเข้า),164-2569 เรื่อง ขอส่งใบสมัครหน่วยบริการที่ให้บริการตามบัญชี ข.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/18btZsQOjuIgNiaLCRhrvcsmJgfuPt76s/view?usp=drivesdk
2/23/2026 10:18:43,ระบบเดิม (นำเข้า),173-2569 เรื่อง ประชาสัมพันธ์เชิญชวนส่งบทความวิจัยสำหรับนำเสนอผลงานวิจัย ระดับชาติและนานาชาติ (ICE 2026).pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1Gxi8tsR3aq17kEzizQ4r2lco1QZvmjq9/view?usp=drivesdk
2/23/2026 10:18:42,ระบบเดิม (นำเข้า),168-2569 ส่งสำเนาหนังสือ ส่วนราชการมาเพื่อแจ้งให้สถานศึกษาทราบและถือปฏิบัติ จำนวน ๒ ฉบับ.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/11PILzs8XTC-lvZLUXwenkDNZTU2bojZD/view?usp=drivesdk
2/23/2026 10:18:40,ระบบเดิม (นำเข้า),167-2569 ส่งสำเนาหนังสือ สถาบันแห่งชาติเพื่อการพัฒนาเด็กและครอบครัว จำนวน ๓ ฉบับ.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1T0_sqgQPM1THvebmpetELQCLjHeOCNqZ/view?usp=drivesdk
2/16/2026 13:51:21,ระบบเดิม (นำเข้า),146-2569 เรื่อง ความคิดเห็นต่อแนวทางการคัดเลือกสถานศึกษาเพื่อรับรางวัล IQA AWARD ประจำปีการศึกษา ๒๕๖๘.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1r8cqX9c4MVcUdrXnC3-xvsYt3jf60SPc/view?usp=drivesdk
2/16/2026 13:50:50,ระบบเดิม (นำเข้า),133-2569 เรื่อง ครงการอบรมออนไลน์ “Smart Inclusive Classroomm พลิกโฉมห้องเรียนรวม.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1MdC8QSlaHDkdCCMIpGmZNxH_0ki4DBtF/view?usp=drivesdk
2/16/2026 13:50:47,ระบบเดิม (นำเข้า),141-2569 เรื่อง การดำเนินงานเกี่ยวกับแนวทางการประกันคุณภาพการศึกษาของสถานศึกษา ประจำปีงบประมาณ พ.ศ. ๒๕๖๙.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1TM-m7L2WZxAu040hHB39uGQdUf5rdy0r/view?usp=drivesdk
2/16/2026 13:50:45,ระบบเดิม (นำเข้า),132-2569 เรื่อง ประชาสัมพันธ์ “ศูนย์ประสานงานรับนักเรียน ปีการศึกษา ๒๕๖๙”.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1y-wzKG7-9kxmch9hLLUENLAC0_sSQdev/view?usp=drivesdk
2/20/2026 8:56:29,ระบบเดิม (นำเข้า),95-2569 สำรวจข้อมูลนักเรียน ครู และบุคลากรทางการศึกษาที่ได้รับผลกระทบจากเหตุการณ์ชายแดนไทย - กัมพูชา.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1iIxu5-DW9J6BOQA83zMIpt_QUPJ5yxEI/view?usp=drivesdk
2/20/2026 8:57:28,ระบบเดิม (นำเข้า),112-2569 เรื่อง นำส่งคำขอสิ่งอำนวยความสะดวก สื่อ บริการ.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/10kXAzMoMYgQLwqoSp_wwazvzymeHmQKD/view?usp=drivesdk
2/20/2026 8:58:15,ระบบเดิม (นำเข้า),108-2569 เรื่อง ขอความอนุเคราะห์ประชาสัมพันธ์และจัดส่งผู้เข้าแข่งขันตอบปัญหา แฟนพันธุ์แท้ ประวัติศาสตร์เมืองตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1zhJGncQTGoPuqLd6Or7R3wDVqU0911mb/view?usp=drivesdk
2/2/2026 8:43:47,ระบบเดิม (นำเข้า),102-2569 เรื่อง รายงานผลการใช้งบประมาณรายจ่ายประจำปีงบประมาณ พ.ศ. ๒๕๖๗ - ๒๕๖๘ งบเงินอุดหนุน เงินอุดหนุนทั่วไป.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1j1OUsPRerLUEuwOPokoYn7mFaeiE1wGd/view?usp=drivesdk
1/26/2026 9:58:55,ระบบเดิม (นำเข้า),99-2569 เรื่อง ประเมินการดำเนินงานตามโครงการอบรมติดตาม ตรวจสอบ และประเมินผลการดำเนินงานการให้บริการสิ่งอำนวยความสะดวก สื่อ บริการ และความช่วยเหลืออื่นใดทางการศึกษา.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1CyHHAfS0AniMViyfR_XcKtIy6GFUCEHa/view?usp=drivesdk
1/26/2026 9:58:54,ระบบเดิม (นำเข้า),100-2569 เรื่อง ขอความอนุเคราะห์ประชาสัมพันธ์และเผยแพร่แบบสอบถามเพื่อการวิจัย.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1EOakpiCBZxBtMvY7adr1XbXSMBTAaRFU/view?usp=drivesdk
1/22/2026 9:29:55,ระบบเดิม (นำเข้า),92-2569 เรื่อง โครงการแลกเปลี่ยนเครือข่าย ASPnet ของสาธารณรัฐเกาหลี ประจำปี พ.ศ. ๒๕๖๙.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1PRPw8oQLIrI3KHSAQymb6eft5tAVo_N_/view?usp=drivesdk
1/22/2026 9:29:54,ระบบเดิม (นำเข้า),90-2569 เรื่อง ขอความอนุเคราะห์ใช้สถานที่สนามหญ้าเทียมและเจ้าหน้าที่ควบคุมเครื่องเสียง.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1r-JWHC9HHz_pTsI33AoZRU4E3KHU8362/view?usp=drivesdk
1/22/2026 9:29:52,ระบบเดิม (นำเข้า),91-2569 เรื่อง ขอความอนุเคราะห์ประชาสัมพันธ์หลักสูตรผู้ดำเนินการคัดกรองคนพิการทางการศึกษา.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1z4fseIJIqPbjg73d598FEDN8ofUyYZ2L/view?usp=drivesdk
1/21/2026 14:39:54,ระบบเดิม (นำเข้า),85-2569 เรื่อง ขอความอนุเคราะห์ประชาสัมพันธ์โครงการอบรมและการจัดสอบวัดระดับความรู้ภาษาอังกฤษโดยสถาบันภาษา มหาวิทยาลัยธรรมศาสตร์.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1i9842mx4J2K2-O3IVeOyhGGWU9IWQXH0/view?usp=drivesdk
1/21/2026 14:39:52,ระบบเดิม (นำเข้า),83-2569  เรื่อง กิจกรรมอบรมหลักสูตรผู้ฝึกสอนกีฬาจานร่อนระดับพื้นฐาน ประจำปีงบประมาณ พ.ศ. ๒๕๖๙.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1BT471r3WJxAUY9_x0vJyBTUQch8Qd_dA/view?usp=drivesdk
1/21/2026 14:39:50,ระบบเดิม (นำเข้า),82-2569 เรื่อง ขอขอบคุณ และขออนุเคราะห์ความร่วมมือ ตอบแบบสอบถามคุณภาพชีวิตของเด็กพิการครั้งที่ 3.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1d_6p7PV4KS8644df4EZ0CiComlQ0PCi7/view?usp=drivesdk
1/20/2026 15:10:01,ระบบเดิม (นำเข้า),28-2569 เรื่อง งานวันคนพิการสากลจังหวัดตราด ประจำปี ๒๕๖๘.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1CHgpCk5MbLlUK3gw8lno7vVZ0oWqoDIA/view?usp=drivesdk
1/20/2026 10:37:38,ระบบเดิม (นำเข้า),81-2569 เรื่อง ขออนุญาตเก็บข้อมูลเพื่อการวิจัย.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1bTlb3pSVc1tnyKGRsanb_hYB1JDtp8TJ/view?usp=drivesdk
1/19/2026 12:11:16,ระบบเดิม (นำเข้า),61-2569 เรื่อง ขออนุญาตเก็บข้อมูลเพื่อการวิจัย.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1ZjxUFsVAzimYIGa7IgnHu0e7mBcoTeno/view?usp=drivesdk
1/15/2026 15:37:15,ระบบเดิม (นำเข้า),63-2569 เรื่อง ขอเชิญประชุม (ศิลปะหัตถกรรม ครั้งที่ 73).pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1i-o_yELysS-qu37_VHbyMR2g641m2J-p/view?usp=drivesdk
1/15/2026 15:37:14,ระบบเดิม (นำเข้า),70-2569 เรื่อง ขอข้อมูลเพื่อจัดทำแผนพัฒนาท้องถิ่น (พ.ศ. ๒๕๗๑ - ๒๕๓๕).pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1ea3nGDvZGTTkxrdNJKmfnh9g3X6cdART/view?usp=drivesdk
1/15/2026 13:40:33,ระบบเดิม (นำเข้า),62-2569 เรื่อง สำเนาหนังสือสถาบันแห่งชาติเพื่อการพัฒนาเด็กและครอบครัว.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1NAwopl_RAO9oUvQxos9rR9ffUsdHxZVJ/view?usp=drivesdk
1/15/2026 13:40:31,ระบบเดิม (นำเข้า),65-2569 คูปอง โรงเรียนบ้านฉางเกลือ.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1xNPB2Yku4SBeT4yvZrclshutLuHYzbdt/view?usp=drivesdk
1/14/2026 16:54:08,ระบบเดิม (นำเข้า),47-2569 คูปอง โรงเรียนบ้านมะนาว.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1X7GWsaAorHdcaT6mG-3ObtyyIoXCJ8aP/view?usp=drivesdk
1/14/2026 16:54:06,ระบบเดิม (นำเข้า),49-2569 คูปอง โรงเรียนบ้านท่าเรือจ้าง.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1x94AAcsl40XTtZt7ZQW4xOswVe2_kJRL/view?usp=drivesdk
1/14/2026 16:54:05,ระบบเดิม (นำเข้า),48-2569 คูปอง โรงเรียนบ้านไร่ป่า.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/18qaTg5obF37TYZAXAdH21I3m3AZypqil/view?usp=drivesdk
1/14/2026 16:54:03,ระบบเดิม (นำเข้า),52-2569 คูปอง โรงเรียนชุมชนบ้านเขาสมิง.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1r7rZlNEJX_zItU9kzvhJitPIHbKz-5rT/view?usp=drivesdk
1/14/2026 16:54:02,ระบบเดิม (นำเข้า),66-2569 คูปอง โรงเรียนเขาน้อยวิทยาคม.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/16pt8J2FZic-HoqnEjVooN3nXh9tYQm7h/view?usp=drivesdk
1/14/2026 16:53:59,ระบบเดิม (นำเข้า),67-2569 คูปอง โรงเรียนบ้านห้วงพัฒนา.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1T69GxUwPVJj7-TkkMTddglr_dd0dqfw-/view?usp=drivesdk
1/14/2026 16:53:34,ระบบเดิม (นำเข้า),50-2569 คูปอง โรงเรียนบ้านเกษมสุข.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1RbVMA9U_9BgKtV98rjdRYsUZkWds2nUd/view?usp=drivesdk
1/14/2026 16:53:32,ระบบเดิม (นำเข้า),51-2569 คูปอง โรงเรียนบ้านเกษมสุข.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1fi6g0R_w4h42HdHL8Fs36aE7ec3u9xCz/view?usp=drivesdk
1/14/2026 16:53:31,ระบบเดิม (นำเข้า),39-2569 คูปอง โรงเรียนวัดบางปรือ.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1w1yXxCVW981InyBQEZog1u8Om8NgCL4i/view?usp=drivesdk
1/14/2026 16:53:29,ระบบเดิม (นำเข้า),40-2569 คูปอง โรงเรียนบ้านเนินตาล.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1V4F2u7nYETKJAD5c4_TVvFU0upNO80Ux/view?usp=drivesdk
1/14/2026 16:53:28,ระบบเดิม (นำเข้า),41-2569 คูปอง โรงเรียนชุมชนวัดบางกระดาน.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1cMH1emv865bEb4Ma5gt7ShJTj-I6bas6/view?usp=drivesdk
1/14/2026 16:53:26,ระบบเดิม (นำเข้า),42-2569 คูปอง โรงเรียนวัดสลักเพชร.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1hhexWtSniBpSRLB3LdqwpdOhUNdyFZUi/view?usp=drivesdk
1/14/2026 16:53:25,ระบบเดิม (นำเข้า),43-2569 คูปอง โรงเรียนวัดสลัก.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1ikPbhH9NT-8anjZSmFOJ1WfYvygD-f4w/view?usp=drivesdk
1/14/2026 16:53:23,ระบบเดิม (นำเข้า),44-2569 คูปอง โรงเรียนชุมชนวัดอ่าวช่อ.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1mfcrW-RTNKCkcEMFu3bVOUKnBmP6ZSE4/view?usp=drivesdk
1/14/2026 16:53:22,ระบบเดิม (นำเข้า),45-2569 คูปอง โรงเรียนบ่อไร่วิทยาคม.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1cxuYGDvsWkMixhzZn1-QSOlmG7C1mUKA/view?usp=drivesdk
1/14/2026 16:53:20,ระบบเดิม (นำเข้า),46-2569 คูปอง โรงเรียนบ้านเจียรพัฒนา.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1C3N54gKq4FNpUm3JIf-Cv1nbSrRxyeI2/view?usp=drivesdk
1/14/2026 15:56:17,ระบบเดิม (นำเข้า),57-2569 เรื่อง ประเมินการดำเนินงานตามโครงการอบรมครูฝึกพูดและพัฒนาทักษะการสื่อสาร (การแก้ไขการพูด).pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/15I-PGbmTd0V_ATfL-srfIYR0bZCU99wH/view?usp=drivesdk
1/14/2026 15:56:16,ระบบเดิม (นำเข้า),56-2569 เรื่อง เชิญเข้าร่วมการแข่งขันกิจกรรมทักษะกลไก.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1_rK4XeCzlIbGkxawX2IMpvBgKV-p_l8q/view?usp=drivesdk
1/12/2026 13:40:56,ระบบเดิม (นำเข้า),27-2569 เรื่อง ขอส่งแบบสำรวจรับฟังความคิดเห็นการจัดการศึกษาระดับปฐมวัยสำหรับเด็กพิการทางสติปัญญาออทิสติก - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1dvwVCBiLQPgC2BrLZKxy1pI82tUalBnV/view?usp=drivesdk
1/12/2026 13:30:50,ระบบเดิม (นำเข้า),21-2569 เรื่อง ชี้แจงโครงการปี 2569 และขอความร่วมมือประชาสัมพันธ์การร่วมกิจกรรม - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1LoSJFnoU4nU9cNd6hpC8JEdFbTcBZRUA/view?usp=drivesdk
1/12/2026 13:30:48,ระบบเดิม (นำเข้า),12-2569 เรื่อง การจ่ายคูปองสิ่งอำนวยความสะดวก สื่อ บริการและความช่วยเหลืออื่นใดทางการศึกษา - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1u1dmzf3rrHTHYa0_iP4-8hpK70cIKZ3n/view?usp=drivesdk
1/12/2026 13:30:47,ระบบเดิม (นำเข้า),13-2569 เรื่อง ตอบรับคูปองและรายงานการจ่ายคูปอง - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1WdvAegbj5-QPG-I6GRLDHmM-Ma9gmaxN/view?usp=drivesdk
1/12/2026 13:30:46,ระบบเดิม (นำเข้า),16-2569 เรื่อง แจ้งผลการพิจารณาของคณะอนุกรรมการฯ - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/15wdtOuIrtBcBPwqAko9shQ5NbgEuqk9E/view?usp=drivesdk
1/12/2026 13:30:43,ระบบเดิม (นำเข้า),17-2569 เรื่อง ตอบรับคูปองและรายงานการจ่ายคูปอ - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1P4Mp_FCzbB3_pgGEoJ6rdasHK2irQOkA/view?usp=drivesdk
1/12/2026 13:30:42,ระบบเดิม (นำเข้า),18-2569 เรื่อง การขอรับสิ่งอำนวยความสะดวก สื่อ บริการและความช่วยเหลืออื่นใดทางการศึกษาโดยใช้ระบบคูปอ - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1CYfduf4p7KG0HpvGBsHW4gJavOAjC9xM/view?usp=drivesdk
1/12/2026 13:30:41,ระบบเดิม (นำเข้า),19-2569 เรื่อง แจ้งผลการพิจารณาของคณะอนุกรรมการฯ - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1tzaU9zPBHRtjVO2REUlrl-R0FvRbEbGu/view?usp=drivesdk
1/12/2026 13:30:39,ระบบเดิม (นำเข้า),20-2569 เรื่อง แจ้งผลการพิจารณาของอนุกรรมการ - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1VvuJ82lWt8RA-tVBnlQeRwQYI0cWV5Ci/view?usp=drivesdk
1/12/2026 13:30:38,ระบบเดิม (นำเข้า),26-2569 เรื่อง แจ้งเวียนแผนพัฒนาเทคโนโลยีดิจิทัลเพื่อการศึกษาขั้นพื้นฐาน พ.ศ. ๒๕๖๖ - ๒๕๗๐ (ฉบับปรับปรุง) - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1ukceg73UzsIU9nONlMIpvmXELuB_pz1b/view?usp=drivesdk
1/12/2026 13:30:36,ระบบเดิม (นำเข้า),31-2569 เรื่อง แจ้งผลการพิจารณาของคณะอนุกรรมการฯ - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/18Hcx9ORuYIWoTq2WMPbmjcBW2SqXUvLU/view?usp=drivesdk
1/7/2026 16:51:39,ระบบเดิม (นำเข้า),2-2569 เรื่อง ขอเชิญผู้ฝึกสอนกีฬาเข้าร่วมอบรมหลักสูตรประกาศนียบัตรผู้ฝึกสอนสเปเชียลโอลิมปิคไทย - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/16p5RJip3AWINRIleexcinu6zEfKYvvx5/view?usp=drivesdk
1/7/2026 16:51:39,ระบบเดิม (นำเข้า),9-2569 เรื่อง ส่งทะเบียนคุมการจ่ายคูปองและคูปอง - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1Yd_SIbHyXor78DODfcQ_e-s7SiTYjzfy/view?usp=drivesdk
1/7/2026 16:51:38,ระบบเดิม (นำเข้า),10-2569 เรื่อง ขอตอบรับการดำเนินการจ่ายคูปอง - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1OiMVPo7bdqQEFPiZakLfIdiNymybOoHv/view?usp=drivesdk
1/7/2026 16:51:38,ระบบเดิม (นำเข้า),8-2569 เรื่อง ตอบรับคูปองและรายงานการจ่ายคูปอง - ศูนย์การศึกษาพิเศษ ประจําจังหวัดตราด.pdf,บริหารงานวิชาการ,https://drive.google.com/file/d/1cGuh4dCUG0eyneU0LgEGGzyXoa4A1u7A/view?usp=drivesdk
3/25/2026 15:53:06,ระบบเดิม (นำเข้า),262-2569 เรื่อง จัดสรรงบ ปีงบ 2569 ครูประจำห้องเรียนค่ขนานสำหรับบุคคลออทิสติก (1 เดือน มีนาคม).pdf,บริหารแผนงานและงบประมาณ,https://drive.google.com/file/d/1PiY_wquMus-eQtMmaL7P4edzPd1Y1M91/view?usp=drivesdk
3/25/2026 15:53:05,ระบบเดิม (นำเข้า),261-2569 เรื่อง จัดสรรงบ ปีงบ 2569 ครูประจำศูนย์ฯโรงพยาบาล (1 เดือน มีนาคม).pdf,บริหารแผนงานและงบประมาณ,https://drive.google.com/file/d/1P1z0u62RsH7wTLmdUm5niul4i_LD6fEx/view?usp=drivesdk
3/25/2026 15:53:03,ระบบเดิม (นำเข้า),260-2569 เรื่อง จัดสรรงบ ปีงบ 2569 งบรายจ่ายอื่นธุรการ (ธุรการ พี่เลี้ยง จ้างเหมา 1 เดือน มีนาคม).pdf,บริหารแผนงานและงบประมาณ,https://drive.google.com/file/d/1TZYo12AgU1-1yy6TfWQemdh61dYUVLsE/view?usp=drivesdk
3/24/2026 16:20:28,ระบบเดิม (นำเข้า),241-2569 เรื่อง ขอให้ตรวจสอบการชำระค่าบริการเป็นเงินเชื่อ.pdf,บริหารแผนงานและงบประมาณ,https://drive.google.com/file/d/11bT-zqb1fftOTz9m3RaOuv1Qe3-fs2Jo/view?usp=drivesdk
